Checkpoint;Opponent;Game Moves;Winner
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 F5 G5 G4 H4 H3 I3 I2 J2 J1 D6 E4 D4 D5 B6 C5 B5 C6 B7 A9 C8 B4 C4 E1 C3 C9 B9 B8 C7 C2 E3 F2 F3 G2 G3 H2 D2 D1 E2 F1 C1 B3 K2 A5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 E8 B9 F4 G4 H2 G3 G2 F3 F2 D3 E1 C2 E3 D4 C6 E4 G7 J6 B10 D9 C11 E10 D8 C9 D7 I6 H5 I4 I5 K4 B8 J4 I8 K7 J9 H7 G9 G8 F9 F8 E9 D10 F7 H6 G6 I3 J5 K5 H10 C8 C7 A9 A8 K6 K8 J8 I9 K10 H8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 F7 E7 G4 E5 E4 F4 G2 F3 D9 A10 F2 G3 H2 I2 H3 I3 H5 H4 G5 I5 I4 D3 E3 C5 E1 C2 D5 C6 B8 D6 C8 D8 C9 E8 E9 F8 F9 G8 G9 I8 H10 J9 I11 K10 H8 I7 H7 I6 J4 H6 G6 G7 B4 D4 H9 J10 I9 J8 F5 E6 E2 D2 C1 D1 J11 K11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 F6 E4 G4 H1 I2 E8 B9 G7 J6 B10 J5 I8 K7 J9 H7 G8 H8 G10 H9 H10 G9 F10 F9 E10 E9 C11 I9 I10 D10 D11 C10 B11 A10 A11 K8 K9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E4 H4 I2 G3 H1 F2 C11 B10 E6 D6 D7 B8 B9 C8 C7 B7 C5 A6 B4 C6 E5 E7 F6 G6 F7 G7 G8 F8 C9 D9 C10 E10 H3 G4 G5 H5 H2 G2 G1 F1 D11 E11 F9 E9;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E6 D6 D7 G5 H3 F4 F3 G3 F7 H6 G8 H8 H7 J6 I6 J5 I7 J7 J8 I8 I5 J4 I3 I4 G4 F5 H1 G2 G1 H2 I1 I2 J1 F2 F1 D2 E2 D3 E3 D4 E4 D5 E5 B8 C7 B7 C6 B6 C5 B5 C4 B4 C3 B3 C1 C2 C8 B9 B10 C9 C10 D9 D10 E9 E10 F9 F10 G9 G10 I9 H11 J10 E1 D1 I10 J9 I11 J11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 E5 G4 H1 F6 C11 I2 E10 B10 C9 B9 H3 G3 H2 F2 C8 B8 C6 A7 C7 B7 B5 B6 C5 A6 A5 F9 F10 G10 G9 D9 C10 E9 D10 E8 H9 K7 I10 K9 J11 I9 H10 J9 J10 K10 K11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 F5 D6 E4 D4 D5 B6 C6 B7 C5 B5 C7 B8 B4 C4 E1 C3 C8 B9 B10 C9 C10 E9 D11 F10 C2 F2 E3 E2 D9 E8 D10 E10 D2 D3 F11 E11 F1 G1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 A11 D8 D3 B3 E6 D6 D7 G5 H3 F4 F3 G3 H1 H2 F7 H6 G8 H8 H7 J6 I7 J7 I6 J5 I5 J4 I4 J3 I2 J2 J1 G2 C7 A8 B9 E7 F6 G7 F8 G6 I3 K2 B6 B7 C6 A7 A6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C2 D2 C5 A6 B7 F6 G3 J2 I4 K3 J5 H3 G5 F5 G4 F4 F3 D4 D5 E5 B5 A5 B4 A4 B6 A8 A7 H4 H5 J4 I5 K4 K5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C3 D3 C5 A6 B5 A5 B7 B6 G3 J2 I4 K3 J5 H3 G5 G4 F5 C6 C7 D6 D7 E6 E7 F6 F7 G6 G7 H6 H7 I6 I7 K6 J6 K5 K4 A8 A7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 C5 A6 G3 J2 I4 K3 J5 B7 B5 A5 B8 C7 C8 D7 D8 E7 E8 G7 G8 F8 F7 G6 G5 F6 E10 F9 F10 E9 D10 D9 C10 C9 B10 A10 B9 G10 G9 I7 H9 J8 I10 K9 J11 A9 A8 I9 H10 J9 H7 I6 H6 I5 J4 H5 J10 K10 K11;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 I10 K10 C5 A6 G3 J2 I4 K3 J5 B5 B7 H3 G5 B6 C6 D5 D4 E5 G4 F4 F3 A8 A7 J4 I5 K4 K5 H5 H4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 C4 D6 F5 G4 F4 E7 G6 F8 H7 H8 G8 G2 F3 F10 F9 F2 E3 E2 C3 D1 B2 E10 G9 G10 H10 H9 K7 B9 I9 E9 I7 I8 J9 J7 K6 J6 K5 J8 K8 J4 J5 I6 I5 I4 H5 H4 G5 G3 D3 C2 B3 D2 C1 G11 H11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 D5 H4 I1 J2 G6 H6 H5 J4 J3 I4 I3 H3 I2 G2 I5 J5 J6 I6 H2 G3 G8 I7 H9 J8 I10 K9 J11 E8 D11 F10 G7 H8 G9 I8 F5 B6 J10 I9 H10 H7 C5 B5 C7 A8 B9 G5 F6 B7 C4 B4 C3 B3 C1 A2 A9 B8 C8 C6 D6 D3 K10 E7 E6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 E3 C3 C6 E5 D5 F4 G2 H3 I1 J2 J1 K1 D7 E6 E7 F7 F6 G6 G5 H5 H4 I4 E10 D9 I3 J3 E8 F8 E9 G9 F11 H10 G10 H9 F9 G8 G11 H11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 D6 F5 G4 F4 E7 G6 F8 H7 H8 G8 G2 F3 F2 E3 E2 C3 D1 B2 F10 F9 D3 C4 E10 G9 G10 H9 H10 J9 I11 K10 I9 J8 I8 J7 I7 J6 I6 J5 K3 I5 I4 H5 G5 H4 F6 I3 J1 H2 H3 I2 G3 H1 I10 J10 J11 K11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 G7 F7 C6 E5 D5 F4 G2 F3 D7 F6 E9 D9 E8 D8 E7 F8 F9 G8 G9 I8 H10 J9 I11 K10 H8 I7 H7 I6 H5 J4 I3 K2 K1 J2 J3 K3 J1 I2 I1 H2 H1 E3 F1 D2 G3 G4 H3 H4 I4 I5 B8 H6 G6 G5 C8 K8 A8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 D4 C6 D5 D6 F5 G4 F4 E7 G6 F8 H7 H8 G8 G2 F3 F10 F9 E1 F2 E10 G9 G10 H10 H9 K7 E9 I9 I7 J6 J7 K6 J8 K8 J9 K9 J11 J10 I6 J5 I5 J4 J3 I4 I11 I10 I3 H4 G5 H5 F6 H3 G3 H2 F7 H6 G11 H11 H1 I1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G8 H8 I1 J2 G6 H6 H5 J4 J3 I4 I5 J5 I3 H3 I2 G2 I6 J6 I7 J7 I8 J8 J9 I9 H2 G3 H11 G10 I10 H10 H1 G1 G11 F11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G6 H6 I1 J2 H5 J4 I5 J5 J3 I4 I3 H3 I2 G2 J6 I6 G8 I7 H9 J8 I10 K9 J11 E8 D11 E9 G7 H8 G9 C10 E7 F7 F6 F8 C8 D10 I8 J7 I9 J10 I11 K10 K11 A9 B7 D6 D8 B8 C7 A8 A7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 G7 F7 I1 G3 E9 D9 E8 D8 E6 E7 F6 G6 G2 J2 I3 J3 C11 B10 I5 I4 H5 G5 J1 K1 C10 C9;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 I10 G8 I1 J2 H6 G6 G7 F7 F8 D9 E8 D8 E7 D7 E6 D6 E5 D4 D5 B6 C6 B7 C7 B8 C5 B5 B4 C4 B9 C8 E1 E3 C11 B10 F2 C3 C2 A3 B3 F3 G2 G3 I3 H3 I2 H2 H1 D3 J3 D2 D1 E2 F1 A5 A4 K2 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H4 F7 G7 I1 G6 F10 E10 G3 I2 J1 H2 H1 G2 G1 E2 F2 K1 J2 K2 J3 K3 J4 K4 J5 K5 J7 J6 I7 I6 G8 F8 H7 H6 F9 E9 E11 D11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 I10 K10 E6 B7 C5 A6 B8 G5 F7 H6 G8 H8 H7 J6 I6 J5 I7 J7 I8 J8 I9 K9 K3 I5 H2 J10 J9 K8 F3 I3 J1 K1 J2 K2 J3 I2 I1 D4 E5 D5 C7 D6 D7 F5 G3 H3 A8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 E6 B7 C5 A6 B4 D6 E5 G5 F7 H6 G8 H8 H7 J6 I6 J5 I7 J7 J8 I8 K3 I5 H2 I3 J1 K1 J2 K2 J3 J4 F3 I2 I1 D4 D5 B5 C4 A5 A4 K4 G3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 F5 E5 E6 C7 D6 C6 B9 D8 D5 C5 D3 B4 C2 A3 B1 D4 E3 C4 H4 I4 J2 I3 H6 I6 I5 K4 J5 K5 J4 K3 J3 K2 K1 H5 G6 C3 D2 B3 B2 A2 A1 G5 F6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 G7 F7 E6 G5 H2 F3 G1 E2 E9 D8 C10 B9 F8 B10 C7 A8 B6 D7 C8 C9 D6 E7 F6 G6 F5 G4 F2 E3 F1 E1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 F4 F6 H5 I2 J2 G7 H7 H6 J5 I5 K3 I6 J6 J7 I7 G10 I8 I9 F10 G9 G8 F9 K8 J8 F8 E9 E8 D9 C9 D8 C8 B10 C10 H9 D6 E5 D5 D4 B5 D7 C7 C3 A4 B2 E6 E7 C4 F5 D3 C5 B6 E1 D2 D1 E2 C6 B7 F1 F2 G1 G2 H1 H2 I1 C2 C1 A3 A2 K7 I3 J3 I4 K9 K6 J1 F7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 I10 F9 J2 H3 I1 G2 G5 I4 G8 F8 G7 F7 G6 H7 E6 B7 H8 J7 C5 A6 B8 C7 B4 D6 F4 F5 G4 E5 I7 J6 I6 J5 K8 J8 J9 I9 H10 H9 G10 G9 E11 D10 I5 J4 F6 D5 H4 I3 D11 C11 G3 I2 J1 H2 E10 E9 G1 H1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 G8 F8 I3 G4 G3 H3 I1 H2 F6 H5 G7 H7 H8 J7 I9 K8 J10 D7 E5 B5 C6 A7 B8 D5 D6 E6 F5 F7 G6 I8 H9 J8 I7 J6 I6 J5 I5 J4 I4 J3 J2 H4 K2 B7 C7 A8 A9;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 H9 F9 J2 H3 I1 G2 G5 I4 E11 G10 G8 F8 G7 F7 G6 H7 E6 B7 C5 A6 B8 C7 B4 D6 F4 F5 G4 E5 J8 H8 G9 I8 I9 D5 D4 A5 A4 B5 C4 K8 K7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 G9 F9 J2 H3 I1 G2 G5 I4 G8 F8 G7 F7 G6 E6 F4 B5 B6 D5 D4 C5 C3 A4 B2 I8 I7 K6 J5 E5 F5 C4 D3 B4 B3 F6 A3 I6 J6 H7 H8 K5 K4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A11 E4 H6 I4 G5 G4 H4 I2 H3 H2 J2 I3 K3 J5 G2 G3 B5 B6 C5 C6 D5 D6 E5 E6 F5 D3 C3 F7 G7 F10 F8 D1 B2 H5 G6 C4 B4 E10 D9 C11 B10 D2 D4 C2 B3 C1 B1 E9 E8 C10 C9;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 E9 J9 B10 C10 E6 D5 C7 G5 F7 H6 G8 I7 H3 F4 H9 J8 I11 K10 F3 G3 H1 H2 I1 G2 G1 F2 F1 D2 E2 K1 J3 I3 J2 D3 E3 D4 E4 E5 E1 D1 F5 G4 F6 H5 H7 I6 H8 I8 I10 J10 J11 K11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 C2 D2 D5 C6 C5 A6 B6 A7 B5 A5 B4 A4 B2 B3 C3 D3 F4 G4 G3 H3 H2 I2 I1 K1 J2 K2 J4 J3 I3 I4 I5 H5 H6 G6 G7 F7 E9 F8 F9 G8 G9 I8 H8 I7 H7 I6 C10 B10 C8 A9 C9 B7 D6 C7 D7 D8 D9 B9 B8 A8 A3 F6 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 I10 K10 E6 B7 B8 G5 F7 H6 G8 H8 H7 J6 I6 J5 I7 J7 I8 J8 I9 K9 K3 I5 H3 F4 F3 G3 H1 H2 I1 G2 G1 F2 F1 D2 E2 K1 J2 D3 E3 D4 E4 D5 E5 D7 D6 C7 C6 B6 D8 C8 B10 C9 C5 B5 C10 D9 D10 E9 E10 F9 F10 G9 G10 H9 H10 J9 G7 J10 J3 I4 E7 E8 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 F8 J9 B10 D9 C11 E10 E7 C8 D6 C6 C7 A8 B8 A9 B9 D7 E6 F6 H7 K6 I5 K4 K5 J5 J6 I6 I7 G7 G8 F7 E8 A7 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 C4 C3 D3 D5 E5 D7 F6 E8 G7 G8 F8 H2 F3 G1 E2 E10 F9 F10 E9 D10 G10 G9 I7 C9 H9 H7 I6 H6 I5 J3 I4 I3 H4 G3 F4 G4 G5 F5 E6 H8 I8 H3 F2 F11 G11 E1 F1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 D3 B3 F2 C4 C1 A2 C7 E6 D8 F7 F8 E8 D10 E9 E10 G9 F9 H7 F11 H10 G7 H6 I4 G5 G6 H5 I8 G8 H3 F4 G2 E3 E2 C3 D2 B2 F10 G10 D4 C5 B1 A1 G11 H11 D6 E5 G4 F5;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 D4 E4 C7 E6 D8 F7 F8 E8 F2 E3 D10 E9 E2 G3 H1 I2 I1 H2 D2 C3 D3 B5 C2 B3 B2 A3 A2 J2 K1 G1 G2;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 I10 K10 E2 F2 B10 D9 C11 E10 E7 C8 D6 B7 C6 B6 C4 C5 E3 E4 F3 F4 G3 J2 K1 H2 A5 I2 H4 I4 I3 J3 H5 I5 H6 I6 H8 I8 I7 H7 H3 K7 G8 G7 F8 F7 E8 D8 J6 K6 F6 G6 G5 F5 K5 B5 B4 A4 D4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 E9 J9 E2 F2 B10 C10 C9 D9 D8 E8 E7 F7 F6 G6 G5 I4 H5 I5 H3 K1 J3 I3 J2 I2 H6 I6 H7 I7 I8 H8 I1 H2 G10 H9 H10 I9 I11 K10 H1 G2 J10 K9 I10 J11 F1 G1;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D5 F8 J9 E2 B8 C9 A11 B9 H7 H8 G8 H6 G7 G6 F7 F6 E7 E6 D7 D6 B7 C6 B6 C5 B5 B4 C4 C7 C8 C3 D3 D2 E3 F2 F3 G2 G3 H2 H3 K1 A4 A5 I2 I1;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 E4 C4 G3 H3 H2 I2 I1 J2 K1 B6 B7 D6 C6 D5 D2 B3 C1 A2 C8 E7 D4 C5 D3 C3 B2 A3 C2 B1 C7 D7 E8 D8 C10 D9 D11 F10 C9 D10 C11 E10 F11 E11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 D10 J9 H2 F3 G1 E2 E5 B6 G4 B7 B8 C7 B5 C5 D4 C4 C8 D7 D8 E7 E8 F7 F8 H7 H8 G8 G7 H6 G6 H5 G5 H4 K1 H3 G3 I2 I1 D9 A8;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 I10 K10 F7 D8 E6 D6 D7 B8 C7 B7 C5 A6 B4 C6 E4 E5 F4 F5 G4 I3 H2 K1 J2 K2 J4 J3 H5 H4 G5 I4 I5 D5 D4 B5 C4 A5 A4 K4 K3;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 D3 B3 H2 F3 G1 E2 E5 B6 G4 F4 F5 C7 B10 D8 C4 A5 C1 A2 D11 C10 D5 C5 D4 B4 B5 A6 C6 B7 C2 C3 D2 B2 B1 A1 C8 D7 B11 C11 C9 D9;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 E9 F7 H6 D8 G8 G5 I4 H3 K1 J3 I3 J2 I2 F11 F9 I1 H2 H1 G2 G1 E2 F2 E3 F3 E4 G3 F4 C8 A9 B10 C9 B9 D7 G4 E6 E7 F6 G6 H5 K3 E8 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 J11 K11 F4 D5 D4 E4 C7 E6 D8 F7 F8 E8 F2 E3 D10 E9 E2 F3 G2 I1 H3 D3 D2 B3 C1 A2 C3 B4 C4 B5 C5 B6 C6 A8 B9 A9 A10 J2 I4 K3 J5 B8 C8 G3 H2 I5 J4 H5 H4 G5 K5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 E4 C4 G3 H3 H2 K1 J3 J2 H4 I3 I4 K3 G4 K2 J5 B7 C5 A6 B5 A5 B4 A4 B2 B3 B8 C7 C2 C3 D2 D3 E2 E3 F2 F3 G2 A3 A2 K4 K5 J4 I5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 I5 D5 E2 F2 C8 E7 E8 D8 C10 D9 D6 F5 G3 F3 F4 E5 E4 D4 E3 C3 D1 B2 D10 E9 E10 F9 F10 G9 G10 H9 H10 I11 I9 J8 I8 J7 B10 I7 H8 G8 H7 K4 J3 I6 H6 K3 K2 J4 I4 A9 A10;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 J10 I10 F4 D5 D4 E4 C7 E6 D8 F7 F8 E8 F2 E3 D10 E9 E2 F3 G2 I1 H3 D3 D2 B3 C1 A2 C3 B4 C4 B5 C5 B6 C6 A8 B9 A9 A10 J2 I4 K3 J5 B8 C8 G3 H2 I5 J4 H5 H4 G5 K5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 J9 D3 B3 H2 F3 G1 E2 E5 B6 G4 F4 F5 C7 B10 D9 C4 A5 C8 D7 D8 E7 E8 F7 F8 H7 H8 G8 G7 H6 G6 H5 K1 I2 I1 A9 B8 A8 B9 J3 A10 G3 H3 J2 G5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 E9 J9 B10 C10 E6 D5 C7 G5 F7 H6 G8 I7 H3 F4 H9 J8 I11 K10 F3 G3 H1 H2 I1 G2 G1 F2 F1 D2 E2 D3 E3 E4 E1 D1 G4 F5 G6 H5 G7 H7 F6 I9 I8 J7 H10 I10 H11 J10 J11 K11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 I10 K10 C6 E6 E5 F5 F4 G4 G3 H3 H2 K1 J2 I2 I1 A7 K2 C5 B6 A6 B8 B7 C7 A8 A9 J3 D6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 F8 J9 B10 D9 C11 E10 E7 C8 E1 D6 D5 E5 E4 F4 F3 G3 G2 H2 H1 I1 E9 D10 E8 D8 D7 C7 E11 D11;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 G7 J9 C9 E8 E9 F8 D9 F9 F6 D7 C6 E5 E1 F3 E11 G10 G1 F1 F2 E2 E10 F10 E6 D6 F11 G11 E7 D8 E3 D3 D5 E4;Red
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 A10 D4 D5 B6 F4 H3 G5 H5 H4 J3 I3 K2 I4 J4 K1 J2 I2 H2 C5 B5 C7 A8 B9 A9 A10 B8 C8 C6 E6 D7 D6 E7 F6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C2 D2 C5 A6 B7 D6 G3 J2 I4 K3 J5 H3 G5 B5 G4 H4 H5 F5 A7 B6 C6 D5 D4 E5 F4 J4 I5 K4 K5;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C3 D3 C5 A6 B5 A5 B7 B6 G3 J2 I4 K3 J5 H3 G5 G4 F5 C6 C7 D6 D7 E6 E7 F6 F7 G6 G7 H6 H7 I6 I7 K6 J6 K5 K4 A8 A7;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C5 A6 G3 J2 I4 K3 J5 B5 B7 H3 G5 G4 F5 B6 C6 A7 A8 J4 I5 K4 K5 H5 H4 E5 F4 D5 D4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 I10 K10 C5 A6 G3 J2 I4 K3 J5 B5 B7 H3 G5 B6 C6 D5 D4 E5 G4 F4 F3 A8 A7 J4 I5 K4 K5 H5 H4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 C4 C7 E6 F4 H3 G5 H5 H4 J3 I4 J4 J2 I3 I1 G2 J5 I5 G7 I6 H8 I8 I7 K6 J6 A8 B6 K5 K4 B9 G6 J7 H7 J8 D5 F5 G4 E5 A7 C5 C6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 I10 K10 J2 H3 I1 G2 G5 I4 H7 I7 I6 F8 G6 H6 G7 F5 E7 B8 C6 A7 B5 D7 E6 D6 E5 D5 D4 C5 C4 J6 J5 A5 A6 K5 K4 F7 F6;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 H8 J9 J2 B5 H3 B6 B7 C7 C6 D6 D5 E5 F4 A7 A8 I3 I2 K2 K1 F5 G4;Test Model
c:\Users\Timur\Downloads\hex\hexagony\testing_and_evaluating\..\mini_red_test\checkpoint-1551420_r_b;test_model;A10 E4 I5 J11 E9 J2 H3 I1 G2 G5 I4 H7 I7 I6 F8 G6 H6 G7 F5 E7 B8 C6 A7 B5 D7 E6 D6 E5 D5 D4 C5 C4 J6 J5 A5 F7 A6 B3 B6 B4 A4 A3 K5 K4;Test Model
